2007;1;10;20;0;0;0;0;22.4;22.4;37.1;955.1;1.2;229.5;0
2007;1;10;21;0;0;0;0;20.7;20.7;36.2;954.9;0.4;234;0
2007;1;10;22;0;0;0;0;19.4;19.4;33.8;953.5;0.2;249;0
2007;1;10;23;0;0;0;0;18.4;18.4;32.9;952.3;0.6;340.5;0
2007;1;11;0;0;0;0;0;17.6;17.6;35.3;951.3;0.5;357;0
2007;1;11;1;0;0;0;0;17;17;39.3;950.6;0.5;9;0
2007;1;11;2;0;0;0;0;16.5;16.5;44.9;949.6;0.5;1.5;0
2007;1;11;3;0;0;0;0;15.9;15.9;54.5;949.1;0.6;6;0
2007;1;11;4;0;0;0;0;15.2;15.2;59.4;948.2;0.5;7.5;0
2007;1;11;5;0;0;0;0;14.2;14.2;63;947.6;0.4;19.5;0
2007;1;11;6;0;10.8;0;10.8;14.9;14.9;58.7;950.2;0.4;10.5;0
2007;1;11;7;0;224.5;751.2;45.6;15.7;15.7;60.3;952.6;0.2;31.5;0
2007;1;11;8;0;454.3;888.8;65.8;18;18;75;955.5;0.1;294;0
2007;1;11;9;0;672.2;952.4;81.4;20.9;20.9;80.2;956.9;0.7;277.5;0
2007;1;11;10;0;859.3;987.8;93.6;23.9;23.9;84.4;959;1.2;259.5;0
2007;1;11;11;0;1000.8;1008.1;102.4;26.5;26.5;87.6;961;1.7;240;0
2007;1;11;12;0;1080.8;1013.5;107.2;28.5;28.5;89.4;962.5;2.2;232.5;0
2007;1;11;13;0;1098.3;1011.8;108.3;29.9;29.9;92.7;963.5;2.7;229.5;0
2007;1;11;14;0;1052.2;1003.2;105.5;31;31;87.5;965.9;3.2;225;0
2007;1;11;15;0;948.8;989.7;99.1;31.7;31.7;66.5;968;3.1;225;0
2007;1;11;16;0;792.9;965.4;89.2;31.3;31.3;48.2;966.4;3.1;223.5;0
2007;1;11;17;0;595.7;922.5;76;30.3;30.3;53.6;964.7;3;225;0
2007;1;11;18;0;371.8;836.9;59.1;29;29;37.2;964.2;2.6;225;0
2007;1;11;19;0;147.5;643.9;36.7;26.8;26.8;34.3;962.4;1.7;228;0
2007;1;11;20;0;0;0;0;24.4;24.4;32.4;961.9;0.6;226.5;0
2007;1;11;21;0;0;0;0;22.4;22.4;32.4;960.6;0.3;238.5;0
2007;1;11;22;0;0;0;0;20.5;20.5;29.6;958.5;0.5;313.5;0
2007;1;11;23;0;0;0;0;19.3;19.3;29.6;956.2;0.8;348;0
2007;1;12;0;0;0;0;0;18.1;18.1;33.1;954.4;0.9;6;0
2007;1;12;1;0;0;0;0;17.4;17.4;36.5;952.7;0.7;1.5;0
2007;1;12;2;0;0;0;0;16.4;16.4;40.8;952.2;0.6;6;0
2007;1;12;3;0;0;0;0;15.6;15.6;48;949.7;0.5;7.5;0
2007;1;12;4;0;0;0;0;15.2;15.2;55.8;949;0.6;15;0
2007;1;12;5;0;0;0;0;14.1;14.1;62.2;947.3;0.7;31.5;0
2007;1;12;6;0;9.7;0;9.7;16;16;56.4;948.7;0.6;36;0
2007;1;12;7;0;212.7;715;44.4;17.6;17.6;63.5;950.6;0.3;37.5;0
2007;1;12;8;0;435.4;853.8;64.2;22.2;22.2;70.5;951.9;0;355.5;0
2007;1;12;9;0;648.5;920.5;79.5;25.8;25.8;75;953.7;0.5;315;0
2007;1;12;10;0;832;957.2;91.5;28.6;28.6;77.2;955.2;1.1;283.5;0
2007;1;12;11;0;971.5;979;100.2;31.4;31.4;80.3;957.9;1.5;259.5;0
2007;1;12;12;0;1055.2;989.7;105.4;33.2;33.2;83.1;959.6;1.9;247.5;0
2007;1;12;13;0;1077.4;992.6;106.7;34.4;34.4;84.5;961.7;2.4;237;0
2007;1;12;14;0;1036.5;988.1;104.3;34;34;83.1;960.5;3;234;0
2007;1;12;15;0;935.3;975.3;98;33.5;33.5;71.5;959;3.1;231;0
2007;1;12;16;0;781.6;951.1;88.3;32.6;32.6;59.6;957.8;3.1;229.5;0
2007;1;12;17;0;587.4;908.8;75.3;31.5;31.5;54;955.6;3.1;229.5;0
2007;1;12;18;0;369.9;832.4;58.9;30.1;30.1;40.5;955.5;2.6;229.5;0
2007;1;12;19;0;148.4;649.7;36.7;27.5;27.5;39.5;954.3;1.8;229.5;0
2007;1;12;20;0;0;0;0;24.9;24.9;33.1;953.5;0.8;228;0
2007;1;12;21;0;0;0;0;23;23;33.8;952.1;0.2;231;0
2007;1;12;22;0;0;0;0;21.6;21.6;32.2;950.5;0.3;297;0
2007;1;12;23;0;0;0;0;20.4;20.4;32.6;948.9;0.5;339;0
2007;1;13;0;0;0;0;0;19.3;19.3;34.4;947.6;0.7;21;0
2007;1;13;1;0;0;0;0;18.3;18.3;39.1;946;0.6;22.5;0
2007;1;13;2;0;0;0;0;17.4;17.4;42.7;944.7;0.6;13.5;0
2007;1;13;3;0;0;0;0;16.6;16.6;52.6;943;0.5;25.5;0
2007;1;13;4;0;0;0;0;16.3;16.3;60.3;941.7;0.5;25.5;0
2007;1;13;5;0;0;0;0;15.7;15.7;66.9;940.4;0.5;31.5;0
2007;1;13;6;0;8.9;0;8.9;16.8;16.8;71;942.3;0.3;31.5;0
2007;1;13;7;0;209;709.4;43.9;18;18;74.6;943.9;0.2;18;0
2007;1;13;8;0;430.8;849.2;63.7;21.1;21.1;74.1;944.6;0.1;340.5;0
2007;1;13;9;0;643.8;916.7;79.1;24;24;78.4;946.8;0.6;313.5;0
2007;1;13;10;0;827.4;954;91.1;26.1;26.1;80.1;947.6;1.1;282;0
2007;1;13;11;0;967.2;976;99.9;28.7;28.7;80.8;949.2;1.6;258;0
2007;1;13;12;0;1050.6;986.2;105;30.5;30.5;83.9;950.7;2.2;247.5;0
2007;1;13;13;0;1072.6;988.6;106.3;31.6;31.6;82.9;952.4;2.7;243;0
2007;1;13;14;0;1031.5;983.5;103.8;31;31;81.7;951.6;3.3;237;0
2007;1;13;15;0;929.5;969.1;97.6;30.1;30.1;73.5;951.2;3.3;234;0
2007;1;13;16;0;775;942.6;87.8;29.1;29.1;63.9;950.5;3.4;234;0
2007;1;13;17;0;580.8;897.9;74.8;27.8;27.8;55.4;949.3;3.3;232.5;0
